"SITECODE","AWSNO","SDATE","SHOUR","DRYTMP","NETRAD","RAIN","SOLAR","STMP10","STMP30","WDIR","WETTMP","WSPEED","ALBGRD","ALBSKY","SURWET","SWATER","SWATER_T","DRYTMP_RH","RH","SWATER_VWC","Year"
"T06",1,2001-07-21,13,19.1,148.2,0,238.9,17.26,15.7,238.8,15.2,3.18,56.9,242,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,14,19.81,265.2,0,408.8,17.26,15.73,235.5,15.71,3.61,94.2,410.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,15,19.78,193.5,0,308.7,17.44,15.76,231.4,15.91,3.13,71.1,307.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,16,19.83,190.6,0,300.9,17.5,15.75,232.1,15.84,3.17,71,305.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,17,19.86,146.3,0,244.1,17.54,15.82,232.4,15.78,3.22,58.4,248.7,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,18,19.33,80.5,0,158.8,17.48,15.86,230.9,15.62,2.66,36.5,155.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,19,18.51,27.4,0,75.2,17.35,15.91,229.7,15.31,2.52,16.2,71.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,20,17.15,-19.7,0,26.9,17.16,15.96,230.7,14.82,1.96,5.7,25.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,21,16.46,-24.9,0,0,16.87,15.98,230.7,14.27,1.89,0,0.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,22,15.58,-37.3,0,0,16.62,15.96,230.7,13.21,2.14,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,23,15.25,-23.8,0,0,16.41,16.03,230.7,13.87,2.16,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-21,24,14.59,-25.5,0,0,16.28,16.08,228.1,13.81,2.1,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,1,14.46,-17.8,0,0,16.15,16.07,232.7,13.69,2.27,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,2,14.09,-22.7,0,0,16.03,16.03,230.4,13.4,2.1,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,3,13.93,-16.7,0,0,15.94,16.03,230.3,13.34,2.17,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,4,13.85,-15.5,0,0,15.88,16.03,230.1,13.33,2.01,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,5,13.92,-5.5,0,5,15.81,15.98,224.7,13.42,1.75,0.7,5.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,6,14.21,6.9,0,24.8,15.73,15.96,222.3,13.74,1.66,5.2,25.6,39.3,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,7,14.52,28.4,0,60.9,15.79,15.96,228.2,14.08,1.56,13.6,60.7,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,8,15.63,87.9,0,153.1,15.85,15.93,235.1,14.69,1.8,35.9,151.9,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,9,17.37,190.2,0,290.9,16.09,15.91,238.9,15.33,2.28,68.4,287.2,37,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,10,17.69,140.2,0,221.9,16.32,15.91,239.7,15.28,2.18,50.9,219.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,11,18.03,181.6,0,287,16.49,15.84,235.9,15.41,2.54,66.8,290,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,12,18.86,246.2,0,375.7,16.81,15.87,238.7,16.06,2.55,86,375.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,13,19.31,214.6,0,331.4,17.05,15.87,234.3,16.27,2.04,76.2,332.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,14,19.09,106.6,0,176.2,17.28,15.93,216.5,16.19,1.72,40.5,177,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,15,19.23,118.3,0,188.9,17.28,15.93,227.6,16.43,1.77,43,190.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,16,19.74,108.3,0,178.4,17.3,15.99,224,16.71,1.49,41.6,179.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,17,19.24,64.3,0,114.3,17.31,16.04,210.4,16.49,1.5,26.2,115.7,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,18,18.74,50,0,96.7,17.3,16.06,209.7,16.43,1.4,22.2,97.7,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,19,18.43,25.1,0,61.2,17.28,16.13,218.9,16.33,1.23,13.5,57.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,20,17.7,1.4,0,30.8,17.15,16.18,220.1,16.04,0.84,7.2,28.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,21,16.32,-21.5,0,0,16.96,16.15,231.8,15.37,0.48,0,0.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,22,15.49,-10.6,0,0,16.66,16.13,225.5,14.96,0.45,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,23,15.41,-16.1,0,0,16.54,16.18,245.2,14.91,0.57,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-22,24,13.56,-20.2,0,0,16.32,16.17,250.2,13.25,0.64,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,1,13.12,-12.7,0,0,15.97,16.15,287.3,12.87,0.8,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,2,13.35,-10.8,0,0,15.69,16.2,280.9,12.88,0.99,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,3,12.43,-13.3,0,0,15.55,16.15,250.1,11.93,0.55,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,4,11.36,-12,0,0,15.3,16.13,255.9,11.07,0.39,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,5,11.59,-0.6,0,9.9,15.01,16.04,277.1,11.34,0.57,1.7,9.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,6,14.24,107.9,0,151.7,14.96,16,294.1,13.46,0.55,47.3,123.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,7,17.2,198.6,0,260.1,15.22,15.98,340.3,14.79,1.19,81.9,243.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,8,19.28,286.3,0,395.1,15.47,15.94,28.4,15.6,1.14,112.9,392,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,9,21.44,371,0,524.7,15.84,15.87,78.5,16.68,0.89,131.8,520.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,10,20.99,201.2,0,313.2,16.33,15.83,216.9,16.49,0.88,71.9,310,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,11,21.13,252.1,0,388.4,16.53,15.8,231.7,16.69,0.93,85.5,391.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,12,22.18,337.8,0,516,16.95,15.82,295.1,16.73,1.23,113.7,537.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,13,23.31,324.5,0,499.6,17.4,15.86,217.7,17.38,1.15,107.6,517.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,14,24.16,408,0,620.5,17.73,15.88,268.8,17.31,1.67,140.2,661.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,15,24.23,406.5,0,654.3,18.07,15.94,257.9,17.32,2.01,146.8,668.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,16,24.33,351.7,0,542.7,18.41,16.03,262.2,17.16,1.78,136,608.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,17,23.09,194.4,0,322.5,18.52,16.11,272.5,16.69,1.28,84,356.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,18,22.91,156.1,0,298.3,18.44,16.2,273.2,16.37,1.62,76.7,309.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,19,21.43,59.7,0,204.4,18.25,16.28,280.6,15.73,1.5,47.1,175.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,20,18.65,-19.8,0,43.9,17.93,16.35,265.2,15.27,0.6,9.9,37,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,21,16.01,-40.7,0,0,17.43,16.39,265.9,13.81,0.8,0,0.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,22,15.22,-45.2,0,0,17.06,16.45,272.3,13.12,1.28,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,23,14.11,-45.2,0,0,16.73,16.42,262.4,12.32,1.15,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-23,24,12.65,-40.9,0,0,16.43,16.45,263.7,11.42,0.91,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,1,12.2,-41.1,0,0,16.1,16.44,264,10.92,1.04,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,2,11.67,-41.7,0,0,15.84,16.44,282.4,10.62,0.95,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,3,10.92,-34.5,0,0,15.61,16.42,272.7,10.2,0.71,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,4,10.47,-18.4,0,0,15.31,16.32,273.7,9.91,0.31,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,5,11.15,-7,0,14.5,15.17,16.28,265.2,10.53,0.92,3.4,15,35.3,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,6,12.31,30,0,79.3,15.17,16.23,290.4,11.29,0.97,19,68.4,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,7,15.09,180.7,0,270.9,15.27,16.19,312.1,12.6,1.52,79.4,239.9,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,8,17.32,276.9,0,393.9,15.49,16.13,317,12.74,1.78,112.4,388.8,38.5,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,9,18.25,340.9,0,516.2,15.76,16.05,304.8,12.92,1.88,125.5,496.7,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,10,19.43,458.1,0,714,16.2,15.99,312.7,13.77,1.88,155.5,682.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,11,20.35,493.8,0,775,16.93,16.01,294.6,14.32,1.99,158.6,759,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,12,21.11,495.9,0,744,17.56,16,289.9,14.98,1.98,155.8,766,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,13,21.31,430.6,0,637.6,17.97,15.98,299,15.44,2.02,141.3,680.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,14,21.47,385.4,0,584.8,18.24,16.01,292,15.62,2.07,132.9,614.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,15,21.8,359.1,0,567.8,18.5,16.12,302.6,15.75,1.89,128.2,573.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,16,21.95,324.7,0,502.8,18.71,16.21,311.1,15.73,1.85,121.6,540.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,17,21,156,0,266.6,18.7,16.31,343.7,15.27,1.24,66,282,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,18,21.43,167.6,0,291.7,18.6,16.38,335.7,15.54,1.64,77.9,310.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,19,20.22,38.4,0,124,18.48,16.45,7.8,15.15,1.23,28.8,113.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,20,18.77,-10.1,0,42.5,18.16,16.5,0.5,14.89,0.74,10.4,39.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,21,15.8,-37.6,0,0,17.75,16.56,311.9,13.87,0.48,0,0.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,22,13.73,-29.5,0,0,17.25,16.63,267.2,12.96,0.57,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,23,12.9,-19,0,0,16.83,16.63,301.1,12.25,0.46,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-24,24,12.66,-13.4,0,0,16.49,16.63,276,12.23,0.45,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,1,12.25,-12.1,0,0,16.21,16.6,306,11.92,0.32,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,2,11.68,-11.4,0,0,15.99,16.59,308.2,11.42,0.31,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,3,11.22,-12.3,0,0,15.74,16.57,286.8,11.05,0.16,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,4,10.99,-12.2,0,0,15.47,16.46,308.1,10.82,0.15,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,5,11.1,0.5,0,15.3,15.28,16.4,286.1,10.93,0.15,3.5,14.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,6,13.02,49,0,83.2,15.25,16.38,93.5,12.77,0.22,21.3,71.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,7,14.55,110.6,0,166.7,15.38,16.31,98.9,14.2,0.91,42.2,153.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,8,16.54,174.5,0,270.8,15.72,16.24,106.4,15.46,1.06,68.1,272.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,9,18.47,157.7,0,270.6,16.06,16.13,186.5,16.28,0.93,63.9,271.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,10,20.93,281.9,0,433.1,16.43,16.09,196.3,17.34,1.1,99.9,434.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,11,22.41,326.2,0,492.4,17.01,16.12,167.5,17.61,1.15,114.9,510.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,12,23.82,491.9,0,728,17.55,16.09,155.4,17.89,1.75,161.1,773,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,13,24.92,488,0,721,18.13,16.13,167.8,17.99,1.74,159.2,774,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,14,24.95,484.7,0,746,18.47,16.17,129.5,17.38,2,163.4,804,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,15,24.96,397.3,0.4,699.5,18.7,16.24,135.9,16.91,1.96,160.9,746,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,16,24.85,321.7,0,536.4,19.02,16.33,129.1,17.04,2.06,139.6,643.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,17,23.98,184.3,0,331.1,19.03,16.44,125.7,16.92,2.13,86.8,386.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,18,22.95,148.2,0,283.8,18.89,16.54,114.4,16.67,3.15,76.7,327.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,19,20.93,37.1,0,124,18.6,16.64,120.9,15.97,2.58,32.7,139.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,20,19.03,-17.2,0,39.9,18.33,16.69,116.5,14.96,2.44,10,44.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,21,17.22,-39.5,0,0,17.99,16.72,119.4,13.85,1.58,0,1.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,22,15.79,-36.2,0,0,17.67,16.76,114.8,13.37,0.75,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,23,14.84,-37.2,0,0,17.3,16.75,114,12.99,0.85,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-25,24,13.77,-32.8,0,0,17.04,16.79,150.4,12.61,0.58,0,0,16.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,1,13.28,-21.4,0,0,16.77,16.77,176.4,12.49,0.51,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,2,12.51,-10.7,0,0,16.47,16.72,102,11.88,0.11,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,3,11.99,-8.4,0,0,16.18,16.69,82.7,11.5,0.13,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,4,10.87,-9.8,0,0,15.89,16.63,317.4,10.61,0.25,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,5,10.4,4.3,0,17.5,15.63,16.56,275.7,10.12,0.17,3.6,10.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,6,12.36,81.8,0,107.1,15.5,16.51,44.7,12,0.21,31.4,71.4,19.7,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,7,15.65,177.2,0,227,15.61,16.46,133.1,14.36,0.8,65.3,215.1,13.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,8,18.45,240.5,0,359.1,15.98,16.39,164.6,15.81,1.22,98.3,369.7,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,9,20.67,276.7,0,451.8,16.5,16.29,181.2,16.17,1.14,106.6,449.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,10,22.7,383.2,0,672.9,17.25,16.27,191.3,16.99,1.02,142.2,652.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,11,23.99,420,0,738,18.49,16.25,170.9,17.37,1.35,156.4,746,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,12,25.36,449.2,0,777,19.52,16.26,196.8,17.46,1.41,167,819,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,13,26.54,427.2,0,736,19.88,16.29,199.3,17.6,1.84,160.9,796,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,14,27.01,420.6,0,741,19.79,16.37,236.8,17.63,2.04,162.1,808,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,15,27.09,369.6,0,638.1,20,16.47,216.3,18.16,1.99,148.7,714,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,16,26.66,282.7,0,477.4,20.51,16.58,245.2,17.91,2.13,119.5,565.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,17,26.62,237.3,0,399.1,20.51,16.7,263,18.11,1.56,108.4,486.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,18,26,139.3,0,258.7,20.17,16.79,270.4,17.99,1.23,74.4,316.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,19,24.92,52.9,0,141.3,19.79,16.89,274.9,17.9,0.79,38.9,161.4,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,20,21.66,-13,0,24.7,19.34,16.94,264.2,17.42,0.43,4.6,24.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,21,19.96,-26.7,0,0,18.85,17.01,121.2,16.41,0.56,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,22,18.24,-24.1,0,0,18.42,17.06,41.2,15.46,0.33,0,0,4.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,23,16.61,-28,0,0,18.06,17.1,306.6,15.01,0.92,0,0,27.5,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-26,24,15.68,-22.4,0,0,17.72,17.12,268.7,14.61,0.08,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,1,14.89,-20.1,0,0,17.37,17.07,261.4,14.12,0.56,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,2,14.41,-15.3,0,0,17.14,17.06,258.5,13.81,0.48,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,3,13.95,-8.5,0,0,16.87,17.01,247.2,13.47,0.19,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,4,13.29,-4.6,0,0,16.61,16.99,254.3,12.97,0.4,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,5,13.9,7.7,0,18.6,16.49,16.95,270.8,13.57,0.33,4.6,15.7,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,6,15.87,64.8,0,109.3,16.49,16.92,324.2,15.03,0.11,29.5,84.9,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,7,18.9,111.3,0,183.4,16.76,16.85,95.5,16.34,0.34,48.4,176.1,15,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,8,21.46,176.3,0,278.5,17.22,16.81,50.3,17.19,0.3,72.6,287,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,9,23.82,325.6,0,514.1,18.04,16.76,124,18.05,0.68,127.4,523.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,10,25.66,391.5,0,662.5,19.09,16.77,314.2,18.93,0.84,148.8,655.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,11,26.68,355.7,0,597.4,20.03,16.77,222.4,19.45,1.22,136.3,621.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,12,26.23,318.2,0,549.1,20.58,16.78,279.5,19.27,1.34,125.2,578.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,13,26.69,453.3,0,754,20.87,16.81,311.6,19.45,1.59,173.2,824,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,14,27.33,384.7,0,668.1,20.93,16.88,299.3,19.35,1.49,152.6,722,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,15,27.49,351.4,0,603.1,21.17,16.99,320,19.21,1.59,145.9,665.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,16,27.63,287.5,0,483.5,21.59,17.11,318.7,18.98,1.32,126.1,568.9,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,17,27.18,223.8,0,374.9,21.59,17.24,336.1,18.88,1.47,105.2,454.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,18,26.59,144.4,0,260.8,21.19,17.34,320.6,18.51,1.28,77.8,323.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,19,25.32,40.6,0,136.5,20.72,17.44,358,18.21,1.2,35.2,143.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,20,23.54,-18.7,0,35.7,20.25,17.51,9.7,18,0.91,6.7,31.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,21,21.6,-29.3,0,0,19.76,17.56,8,17.41,0.46,0,0.6,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,22,19.82,-24.6,0,0,19.29,17.58,60.1,16.85,0.34,0,0,21.7,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,23,18.38,-25.5,0,0,18.88,17.62,103.1,15.96,0.3,0,0,48.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-27,24,16.44,-24.2,0,0,18.51,17.62,88.5,15.1,0,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,1,15.61,-22.3,0,0,18.1,17.54,305.1,14.59,0.26,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,2,14.82,-17.6,0,0,17.79,17.57,298,14.17,0.16,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,3,14.34,-14.5,0,0,17.51,17.54,300.1,13.77,0.35,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,4,13.8,-14.1,0,0,17.25,17.45,278.9,13.21,0.49,0,0,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,5,13.45,-1.9,0,11.8,17.04,17.43,240.5,12.93,0.22,2.6,8.9,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,6,15.61,53,0,106.3,16.92,17.39,314.1,14.65,0.14,27.4,65.5,60,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,7,19.48,146.9,0,222.2,17.08,17.33,4.6,16.76,0.26,65.1,197.2,33.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,8,22.39,229.7,0,322.7,17.54,17.25,11.4,18.35,0.96,99.7,351.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,9,24.73,309.9,0,479.2,18.54,17.23,9.3,19.49,1.05,126.8,504,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,10,25.8,310.7,0,504.5,19.62,17.18,2.9,19.47,1.02,124.2,531.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,11,26.18,366.1,0,629.3,20.13,17.14,41.4,19.2,1.13,143.5,652.1,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,12,27.67,426.6,0,725,21.01,17.17,356.1,19.68,1.17,165.6,773,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,13,28.42,393.9,0,662.6,21.47,17.22,300.5,19.71,0.98,156.3,736,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,14,29.75,439.9,0,766,21.43,17.29,233.5,20.13,1.26,179.8,840,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,15,28.9,359.8,0,614.9,21.75,17.42,1.7,19.37,1.61,154.8,696.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,16,28.44,214.6,0,386.1,22.1,17.5,312.7,19.23,1.22,101.2,450.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,17,27.78,158,0,299.5,21.97,17.58,308.4,18.93,1.38,79.5,344.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,18,27.09,76.1,0,178.2,21.69,17.7,312.8,19.15,0.73,46.7,200.3,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,19,26.37,29.8,0,103.5,21.37,17.81,358.5,19.35,0.51,26.9,115.8,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,20,24.47,-11.6,0,24.3,20.97,17.86,12.4,18.69,0.63,5.8,28.5,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,21,21.81,-15.9,0,0,20.46,17.93,350.5,18.26,0.13,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,22,21.82,-13.7,0,0,20.03,18,103.2,18.04,0.47,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,23,20.75,-14.3,0,0,19.77,18.02,114.8,17.86,0.41,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-28,24,19.29,-13.7,0,0,19.49,18.04,248.4,17.54,0.28,0,0,32.2,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,1,19.27,-17.6,0,0,19.27,18.03,227.4,17.45,0.82,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,2,18.62,-17,0,0,19.06,18.01,232.4,16.77,1.04,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,3,18.01,-18.3,0,0,18.83,17.98,227.9,16.09,1.29,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,4,17.9,-11.5,0,0,18.62,17.93,223.7,15.96,1.33,0,0,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,5,17.95,-6.5,0,6.4,18.47,17.88,232,15.84,1.56,1.2,6.2,0,NA,NA,NA,NA,NA,2001
"T06",1,2001-07-29,6,18.27,20.2,0,56,18.37,17.83,232.1,16.17,1.2,13.6,58.2,0,NA,NA,NA,NA,NA,2001
